date,horizon,fold_id,fold_number,split,split_priority,number_of_eligible_predictions,has_multiple_eligible_predictions,deduplication_rule,model_name,model_family,target_col,run_id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,in_aligned_evaluation_window,source_probability_file,target_col_from_input_index
2024-03-05,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.050327871612764814,0.25197347527894876,0.48589822213962125,0.2047837087239253,0.007016722244740003,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-06,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.039441672534277994,0.24600848956274257,0.4968760797491543,0.21339242819602527,0.004281329957799839,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-07,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03649827793133874,0.2792361934841095,0.4823973027811838,0.19868816221549865,0.003180063587869405,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-08,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.042484625497161164,0.24330745508561946,0.5146929080970011,0.1922329047079971,0.00728210661222124,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-11,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.023199559363761973,0.2878989163793572,0.48404138572340905,0.1987584652528741,0.006101673280597685,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-12,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03151070508428619,0.28095653014135546,0.4840918575508175,0.19903693490447164,0.004403972319069233,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-13,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03765318130492683,0.32615682992681616,0.4390013975164455,0.18914563038735369,0.008042960864457719,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-14,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.027074304706584746,0.3365139254225458,0.43140728820478175,0.1982285375520406,0.006775944114047148,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-15,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.038363698951388754,0.2768505140601874,0.46630354882205455,0.20842519033964563,0.010057047826723692,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-18,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03301967564810281,0.27302073806625243,0.4627086700097033,0.2246222882339746,0.0066286280419669795,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-19,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.053623356624099554,0.24898576431922118,0.4913236231573929,0.1987276084867869,0.0073396474124995835,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-20,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03699765094158618,0.25525551307020633,0.4953817439467021,0.206682119873279,0.005682972168226537,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-21,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.04640239239097765,0.2729851984543994,0.4687988458574781,0.20531999957551883,0.006493563721626004,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-22,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.06997021660050753,0.25702130758554054,0.4622070130019296,0.20265870006348996,0.008142762748532255,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-25,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03808851158531666,0.29686857062737654,0.4524405443703816,0.20692385036562438,0.005678523051300848,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-26,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.0375389822828942,0.2743062208048011,0.4747557074165525,0.20944973685605217,0.003949352639700042,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-27,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03569108495865391,0.2823098933717725,0.46670940726430726,0.20837237591965205,0.006917238485614316,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-28,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.0425821004584996,0.2734008550978325,0.47154695333659846,0.20323530513639226,0.009234785970677216,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-03-29,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03182416078602679,0.3005489479748305,0.44910891980215173,0.21220481091696392,0.006313160520027131,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-01,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.04312288174563349,0.2889011783578484,0.46202272712460035,0.1998051041686647,0.006148108603253089,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-02,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.028567891222903232,0.2881630423747358,0.46037213543971767,0.21445031585606567,0.0084466151065777,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-03,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.05574021500016869,0.274214377476636,0.4459130658962381,0.215229006477598,0.008903335149359218,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-08,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.04009027187847786,0.30827182003150977,0.4384370715574833,0.20549963459032064,0.007701201942208547,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-09,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.03258052091517591,0.31498467760067295,0.43073190859641974,0.21677750310964983,0.004925389778081602,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-10,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.056814897131031085,0.3214383536550603,0.4090057068912535,0.20663513838799202,0.006105903934663196,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-11,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.036356910436784705,0.34581425787962927,0.38839461665620184,0.21983698108011163,0.00959723394727264,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-12,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.0401104043427237,0.3398264664205153,0.40530871322804923,0.20551874291999317,0.009235673088718734,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-15,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.033609075545412856,0.3434865154103723,0.3861684756501435,0.23207383860937467,0.004662094784696689,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-16,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.043140469714867194,0.27730756683403324,0.4170459147183869,0.2537948380042544,0.008711210728458407,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
2024-04-17,20-day,WF1,1,validation,1,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_20d,20260624_031817,0.08943831294079396,0.19183726132175377,0.40540573929197626,0.2846602221471649,0.028658464298311048,False,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_20d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_20d
